elavskode,matrnr,esr_ejdnr
21751,18ø,1510148654
21751,18u,1510148573
21751,18ag,1510148727
21751,18o,1510148514
21751,18aa,1510148662
21751,18v,1510148581
21751,18ah,1510148735
21751,18p,1510148522
21751,18ab,1510148670
21751,18x,1510148603
21751,18ai,1510148743
21751,18q,1510148530
21751,18ac,1510148689
21751,18k,1510148476
21751,18y,1510148611
21751,18ak,1510148751
21751,18r,1510148549
21751,18ad,1510148697
21751,18l,1510148484
21751,18z,1510148638
21751,18s,1510148557
21751,18m,1510148492
21751,18e,1510148123
21751,6lc,1510045219
21751,6fb,1510048226
21751,6fc,1510048196
21751,6ld,1510045235
21751,6fd,1510048161
21751,6le,1510045251
21751,6nu,1510045200
21751,6lf,1510045286
21751,6nt,1510045227
21751,6th,1510147658
21751,6nm,1510045359
21751,6no,1510045332
21751,6cq,1510045324
21751,6ns,1510045243
21751,6nl,1510045375
21751,6ne,1510045502
21751,6np,1510045316
21751,6nr,1510045278
21751,6nd,1510045529
21751,6nk,1510045391
21751,6nf,1510045480
21751,6nq,1510045294
21751,6mx,1510045707
21751,6nc,1510045545
21751,6ni,1510045413
21751,6ng,1510045464
21751,6nv,1510059554
21751,6b,1510043887
21751,16,1510053947
21751,3cv,1510087000
21751,18bk,1510149149
21751,18bi,1510149149
21751,18bf,1510148964
21751,6ec,1510048277
21751,6dm,1510059104
21751,6ed,1510048250
21751,18f,1510148131
21751,3d,1510043763
21751,3e,1510043771
21751,18be,1510148964
21751,6bæ,1510054854
21751,6cr,1510059112
21751,6cs,1510059090
21751,6ct,1510059074
21751,6di,1510059147
21751,6dk,1510059139
21751,6dl,1510059120
21751,6ee,1510048234
21751,6ey,1510048293
21751,6ef,1510048218
21751,6eg,1510048188
21751,6ez,1510053920
21751,6eh,1510048153
21751,6eæ,1510048285
21751,6eø,1510048269
21751,6lb,1510045197
21751,6fa,1510048242
21751,5a,1510053912
21751,6ok,1510059791
21751,7000az,0
21751,7000b,0
21751,6lp,1510045499
21751,6mn,1510045847
21751,6mf,1510045936
21751,6me,1510045944
21751,6mg,1510045928
21751,6md,1510045952
21751,6mh,1510045901
21751,6mc,1510045960
21751,6mb,1510045979
21751,6mi,1510045898
21751,6ma,1510045987
21751,6pn,1510060110
21751,6pe,1510060021
21751,6po,1510060129
21751,6pm,1510060102
21751,6pl,1510060099
21751,6pp,1510060137
21751,6ps,1510060161
21751,6pø,1510059643
21751,6oq,1510059864
21751,6ol,1510059805
21751,7000bd,0
21751,6pk,1510060080
21751,6pq,1510060145
21751,6ph,1510060064
21751,6pz,1510059600
21751,6pr,1510060153
21751,6pi,1510060072
21751,6qø,1510060196
21751,6pæ,1510059627
21751,7000au,0
21751,6sø,1510085490
21751,6e,1510043895
21751,6on,1510059821
21751,6or,1510059872
21751,6oo,1510059848
21751,6nb,1510045561
21751,6op,1510059856
21751,6mø,1510045626
21751,6na,1510045596
21751,6oi,1510059783
21751,6py,1510059589
21751,6tf,1510043887
21751,6oh,1510059767
21751,6nh,1510045448
21751,6oc,1510059651
21751,6og,1510059740
21751,6ob,1510059635
21751,6od,1510059686
21751,6oe,1510059708
21751,6px,1510059562
21751,6of,1510059724
21751,6oa,1510059570
21751,6pv,1510059546
21751,6nø,1510059597
21751,6næ,1510059619
21751,6pu,1510059511
21751,6nx,1510059538
21751,6ny,1510059503
21751,6nz,1510059473
21751,6pt,1510059481
21751,6te,1510043887
21751,6mm,1510045855
21751,6pf,1510060048
21751,6ml,1510045863
21751,6pg,1510060056
21751,6mo,1510045839
21751,6mk,1510045871
21751,6pd,1510060013
21751,6mp,1510045820
21751,6mq,1510045812
21751,6pc,1510060005
21751,6ox,1510059929
21751,6mr,1510045804
21751,6oy,1510059937
21751,6pb,1510059996
21751,6mu,1510045758
21751,6pa,1510059988
21751,6oz,1510059945
21751,6mt,1510045774
21751,6ms,1510045790
21751,6ov,1510059910
21751,6oæ,1510059953
21751,6my,1510045685
21751,6oø,1510059961
21751,6ou,1510059902
21751,6mz,1510045669
21751,6ot,1510059899
21751,6om,1510059813
21751,6os,1510059880
21751,6mæ,1510045642
21751,6tb,1510043887
21751,6fy,1510048056
21751,6fz,1510048048
21751,6dy,1510058868
21751,6fæ,1510048005
21751,6fø,1510047998
21751,6fe,1510048145
21751,6ga,1510047963
21751,6ff,1510048110
21751,6gb,1510047947
21751,6gl,1510048102
21751,6gc,1510047920
21751,6gm,1510048072
21751,6gd,1510047904
21751,6gn,1510048064
21751,6ge,1510047882
21751,6go,1510048021
21751,6ti,1510147631
21751,6gp,1510048013
21751,6gq,1510047971
21751,6li,1510045367
21751,6gr,1510047955
21751,6lk,1510045383
21751,6gs,1510047939
21751,6ll,1510045405
21751,6gt,1510047912
21751,6lm,1510045421
21751,6gu,1510047890
21751,6gv,1510047874
21751,6ln,1510045456
21751,6mv,1510045723
21751,6lo,1510045472
21751,6bq,1510054641
21751,6cc,1510054765
21751,6cd,1510054749
21751,6ce,1510054722
21751,6cu,1510059058
21751,6cf,1510054706
21751,6cv,1510059023
21751,6cg,1510054684
21751,6cx,1510059007
21751,6ch,1510054668
21751,6cy,1510058973
21751,6ci,1510054633
21751,6cz,1510058957
21751,6cæ,1510058930
21751,6dn,1510059082
21751,6cø,1510058914
21751,6do,1510059066
21751,6da,1510058892
21751,6dp,1510059031
21751,6db,1510058876
21751,6dq,1510059015
21751,6dr,1510058981
21751,6ds,1510058965
21751,6ei,1510048137
21751,6dt,1510058949
21751,6fu,1510048129
21751,6du,1510058922
21751,6fv,1510048099
21751,6dv,1510058906
21751,6fx,1510048080
21751,6dx,1510058884
21751,12s,1510045006
21751,12t,1510045022
21751,12u,1510045049
21751,12v,1510045057
21751,12x,1510045065
21751,12y,1510045081
21751,12z,1510045103
21751,12ek,1510049516
21751,66,1510149896
21751,12dx,1510043666
21751,12dz,1510049516
21751,12ed,1510000053
21751,12dø,1510049516
21751,2as,1510049516
21751,2h,1510049516
21751,2au,1510049516
21751,2k,1510056997
21751,3ck,1510059414
21751,3ci,1510059392
21751,3ch,1510059376
21751,3cg,1510059341
21751,2y,1510043666
21751,3cf,1510059325
21751,7000av,0
21751,2ce,1510043666
21751,2av,1510043666
21751,2æ,1510043682
21751,6cp,1510054501
21751,6dd,1510058825
21751,60d,1510086853
21751,2ac,1510059465
21751,7000t,0
21751,6cl,1510054595
21751,6cm,1510054579
21751,6cn,1510054552
21751,6co,1510054536
21751,6dc,1510058841
21751,7dl,1510054471
21751,6de,1510058809
21751,6df,1510058787
21751,6dg,1510058760
21751,6dh,1510058744
21751,7ec,1510058728
21751,6dz,1510058833
21751,7eb,1510058698
21751,6dæ,1510058817
21751,6dø,1510058795
21751,6ea,1510058779
21751,6eb,1510058752
21751,7ed,1510058736
21751,6gf,1510047866
21751,7ee,1510058701
21751,6gg,1510047831
21751,7ef,1510058671
21751,6gh,1510047815
21751,6gi,1510047793
21751,6gk,1510047777
21751,7000at,0
21751,7fo,1510047750
21751,7fn,1510047734
21751,7000as,0
21751,7000ø,0
21751,2ae,1510056830
21751,2ak,1510056903
21751,2bs,1510061877
21751,2af,1510056849
21751,2ar,1510061877
21751,2bp,1510061877
21751,2bq,1510061877
21751,2ai,1510056881
21751,2br,1510061877
21751,2ag,1510056857
21751,2ah,1510056873
21751,2cæ,1510056997
21751,7000aæ,0
21751,2be,1510062261
21751,2bf,1510062253
21751,2bg,1510062245
21751,2bh,1510062237
21751,2bi,1510062229
21751,2bk,1510062210
21751,2bl,1510062202
21751,7000o,0
21751,5m,1510053734
21751,6ao,1510056229
21751,6ay,1510056296
21751,6ap,1510056199
21751,4b,1510043801
21751,6h,1510047025
21751,6i,1510047009
21751,6u,1510047041
21751,6v,1510047033
21751,6x,1510047017
21751,6ag,1510056288
21751,6y,1510046991
21751,6la,1510056261
21751,6an,1510056245
21751,6az,1510056202
21751,6aæ,1510056253
21751,6bz,1510054838
21751,6aø,1510056237
21751,6by,1510054803
21751,6ba,1510056210
21751,6bb,1510056180
21751,6bx,1510054773
21751,6bc,1510056164
21751,6bv,1510054757
21751,6bu,1510054730
21751,6bø,1510054846
21751,6bt,1510054714
21751,6bs,1510054692
21751,6ca,1510054811
21751,6br,1510054676
21751,6cb,1510054781
21751,7cr,1510055842
21751,7di,1510054447
21751,7cs,1510055834
21751,7dh,1510054420
21751,7dg,1510054404
21751,7df,1510054382
21751,7de,1510054366
21751,7dd,1510054331
21751,7dc,1510054315
21751,7dm,1510054455
21751,7dn,1510054439
21751,7do,1510054412
21751,7dp,1510054390
21751,7dq,1510054374
21751,7dr,1510054358
21751,7ds,1510054323
21751,7ea,1510058663
21751,7dø,1510058647
21751,7dæ,1510058620
21751,7gp,1510054307
21751,7go,1510054293
21751,7gn,1510054285
21751,7dz,1510058604
21751,7dy,1510058582
21751,7dx,1510058566
21751,7gs,1510058515
21751,7gr,1510058493
21751,7eg,1510058655
21751,7eh,1510058639
21751,7ei,1510058612
21751,7000r,0
21751,6ry,1510060404
21751,6rx,1510060390
21751,6rv,1510060382
21751,6ru,1510060374
21751,6rm,1510060331
21751,6qs,1510046177
21751,6rn,1510060358
21751,6qt,1510046169
21751,6ro,1510060366
21751,6rb,1510060226
21751,6qu,1510060323
21751,6rl,1510060315
21751,6qx,1510046142
21751,6rk,1510060307
21751,6ri,1510060293
21751,6qv,1510046150
21751,6qh,1510046088
21751,6rd,1510060242
21751,6re,1510060250
21751,6rf,1510060269
21751,6rg,1510060277
21751,6qi,1510046061
21751,6ta,1510130720
21751,6rh,1510060285
21751,6rc,1510060234
21751,6lu,1510046053
21751,6ra,1510060218
21751,6qæ,1510060188
21751,6rp,1510059694
21751,6tc,1510043887
21751,6qa,1510059678
21751,13fx,1510057802
21751,13ft,1510057861
21751,13fø,1510057845
21751,13fz,1510070744
21751,13k,1510057748
21751,13fy,1510070795
21751,13fv,1510057799
21751,13fu,1510057772
21751,13kø,1510066844
21751,13le,1510070760
21751,13g,1510066852
21751,13f,1510066860
21751,13iæ,1510066879
21751,13iz,1510066887
21751,13ct,1510066895
21751,13e,1510066909
21751,7ft,1510047661
21751,6ql,1510045693
21751,7fm,1510047718
21751,7fs,1510047696
21751,6qq,1510046193
21751,6qk,1510045677
21751,7fr,1510047726
21751,6qr,1510046185
21751,6qe,1510045650
21751,7fq,1510047742
21751,7fp,1510047769
21751,6qz,1510046126
21751,6qd,1510045634
21751,6qy,1510046134
21751,6gæ,1510047785
21751,6qc,1510045618
21751,6qf,1510046118
21751,6gz,1510047807
21751,6qg,1510046096
21751,6lt,1510045588
21751,6gy,1510047823
21751,6ly,1510046029
21751,6gx,1510047858
21751,6ls,1510045553
21751,6lx,1510046037
21751,6lv,1510046045
21751,6lr,1510045537
21751,6lz,1510046010
21751,6læ,1510046002
21751,6lq,1510045510
21751,6lø,1510045995
21751,6kb,1510062938
21751,6ip,1510062911
21751,6au,1510056040
21751,6ac,1510046878
21751,6ka,1510062954
21751,6io,1510062946
21751,6at,1510056067
21751,6p,1510046886
21751,6ab,1510046894
21751,6iø,1510062970
21751,6in,1510062962
21751,6o,1510046908
21751,6as,1510056083
21751,6aa,1510046916
21751,6iæ,1510062997
21751,6n,1510046924
21751,6ar,1510056105
21751,6ø,1510046932
21751,6iz,1510063012
21751,6m,1510046940
21751,6g,1510056121
21751,6æ,1510046959
21751,6iy,1510063039
21751,6l,1510046967
21751,6ah,1510056156
21751,6ix,1510063047
21751,6z,1510046975
21751,6k,1510046983
21751,6aq,1510056172
21751,6bd,1510056148
21751,6iv,1510063063
21751,6ak,1510056008
21751,7bu,1510046711
21751,6be,1510056113
21751,7bz,1510055982
21751,7bt,1510046681
21751,6bf,1510056091
21751,7bæ,1510055966
21751,6bg,1510056075
21751,7bø,1510055931
21751,6bh,1510056059
21751,7ca,1510055915
21751,6ax,1510056032
21751,6bp,1510054625
21751,7cb,1510055893
21751,6al,1510056016
21751,6bo,1510054609
21751,7cc,1510055877
21751,6av,1510055990
21751,6bn,1510054587
21751,7cl,1510055974
21751,6bm,1510054560
21751,7cm,1510055958
21751,6bl,1510054544
21751,7cn,1510055923
21751,7co,1510055907
21751,6bk,1510054528
21751,7cp,1510055885
21751,6bi,1510054498
21751,6ck,1510054617
21751,7cq,1510055869
21751,7dk,1510054463
21751,3cl,1510059430
21751,3i,1510052908
21751,34c,1510059422
21751,3cp,1510059384
21751,3co,1510059368
21751,3cn,1510059333
21751,34b,1510059406
21751,3cq,1510052894
21751,3g,1510069673
21751,3bæ,1510069681
21751,3cr,1510052886
21751,3cy,1510052908
21751,34a,1510052878
21751,5q,1510053734
21751,5p,1510053734
21751,22a,1510069614
21751,38,1510053890
21751,5t,1510053734
21751,7000be,0
21751,51,1510085504
21751,6kh,1510049508
21751,5s,1510053734
21751,6kq,1510049494
21751,5l,1510053734
21751,6ki,1510049419
21751,6kk,1510049397
21751,6kl,1510049370
21751,6gø,1510060951
21751,6km,1510063055
21751,5n,1510053734
21751,7000æ,0
21751,6ha,1510060935
21751,6hb,1510060919
21751,6hc,1510060897
21751,6hh,1510060986
21751,6hd,1510060870
21751,5o,1510053734
21751,6hi,1510060978
21751,6hk,1510060943
21751,6hq,1510069010
21751,6hl,1510060927
21751,5r,1510053734
21751,6hr,1510068995
21751,6hm,1510060900
21751,6hn,1510060889
21751,6hs,1510068979
21751,6ho,1510060862
21751,6ht,1510068952
21751,6hø,1510069037
21751,6hu,1510068936
21751,6hv,1510068901
21751,6ia,1510069029
21751,6hx,1510068871
21751,6hy,1510068855
21751,6ib,1510069002
21751,6ik,1510063020
21751,6hz,1510068839
21751,6ic,1510068987
21751,6il,1510063004
21751,6id,1510068960
21751,6ie,1510068944
21751,6im,1510062989
21751,7iq,1510120970
21751,7ih,1510120997
21751,7ip,1510120989
21751,7kr,1510068537
21751,6sl,1510046304
21751,6sm,1510046312
21751,6sn,1510046320
21751,6so,1510046339
21751,6sp,1510046347
21751,6sq,1510046355
21751,6sr,1510046363
21751,6ss,1510059457
21751,6st,1510060536
21751,6su,1510060528
21751,6sv,1510060501
21751,6sx,1510060498
21751,6sy,1510060471
21751,6sz,1510060463
21751,6sæ,1510060455
21751,6sh,1510046215
21751,6sg,1510046223
21751,6sf,1510046231
21751,6se,1510046258
21751,6sd,1510046266
21751,6sc,1510046274
21751,6sb,1510046282
21751,6td,1510043887
21751,6sa,1510060447
21751,6rø,1510060439
21751,6ræ,1510060420
21751,6rz,1510060412
21751,7fb,1510047505
21751,7gb,1510047440
21751,7el,1510058574
21751,7fc,1510047521
21751,7ga,1510047459
21751,7hl,1510120423
21751,7fd,1510047548
21751,7hm,1510120458
21751,7hn,1510120474
21751,7ho,1510120490
21751,7fø,1510047483
21751,7ek,1510058590
21751,7fe,1510047564
21751,7fæ,1510047513
21751,6qp,1510045782
21751,7ff,1510047572
21751,7fz,1510047556
21751,7fg,1510047599
21751,7fy,1510047580
21751,6qo,1510045766
21751,6sk,1510046290
21751,7fh,1510047610
21751,7fx,1510047602
21751,6qn,1510045731
21751,7fi,1510047637
21751,7fv,1510047629
21751,7fk,1510047653
21751,7fu,1510047645
21751,6qm,1510045715
21751,6it,1510062822
21751,6si,1510046207
21751,7fl,1510047688
21751,7ao,1510068820
21751,7bh,1510046738
21751,7bd,1510062792
21751,7ap,1510062784
21751,7bv,1510046746
21751,6ii,1510068847
21751,7bg,1510046754
21751,7be,1510062814
21751,6iu,1510062806
21751,6ih,1510068863
21751,7bx,1510046762
21751,7bf,1510046770
21751,6kf,1510062830
21751,6ig,1510068898
21751,7by,1510046789
21751,6t,1510046797
21751,6ke,1510062857
21751,6is,1510062849
21751,6if,1510068928
21751,6af,1510046800
21751,6s,1510046819
21751,6kd,1510062873
21751,6ir,1510062865
21751,6r,1510046835
21751,6ae,1510046827
21751,6kc,1510062903
21751,6iq,1510062881
21751,6ai,1510056024
21751,6ad,1510046843
21751,6q,1510046851
21751,2bo,1510069630
21751,2bn,1510069649
21751,2bm,1510053823
21751,3cm,1510059449
21751,12e,1510053793
21751,12f,1510048382
21751,2i,1510053815
21751,12ef,1510053777
21751,12ee,1510053750
21751,28b,1510053831
21751,2d,1510069592
21751,28e,1510053858
21751,7000bb,0
21751,33,1510069665
21751,2a,1510069622
21751,22c,1510069657
21751,2c,1510053866
21751,2aq,1510069606
21751,22f,1510053882
21751,23a,1510053874
21751,39,1510051839
21751,26b,1510051855
21751,12d,1510051847
21751,37,1510053904
21751,25a,1510051863
21751,45,1510051871
21751,15b,1510065910
21751,29b,1510134807
21751,1c,1510051928
21751,6a,1510053769
21751,61,1510135102
21751,7ki,1510120547
21751,7hf,1510120563
21751,7il,1510120768
21751,7ik,1510120733
21751,7hr,1510120520
21751,7hs,1510120504
21751,7ht,1510120482
21751,7hu,1510120466
21751,7hv,1510120431
21751,7id,1510120695
21751,7ic,1510120687
21751,7iu,1510120865
21751,7ib,1510120679
21751,7it,1510120849
21751,7ia,1510120652
21751,7f,1510068537
21751,7km,1510068537
21751,7kv,1510121039
21751,7is,1510120954
21751,7ir,1510120962
21751,7hp,1510120512
21751,7hq,1510120539
21751,7hy,1510120555
21751,7hz,1510120571
21751,7hæ,1510120601
21751,7hø,1510120636
21751,7kq,1510068537
21751,7kk,1510121039
21751,7ie,1510121020
21751,7if,1510121012
21751,7ig,1510121004
21751,7em,1510058558
21751,7en,1510058531
21751,7eo,1510058523
21751,7ep,1510058507
21751,7eq,1510058485
21751,8hf,1510058450
21751,8hg,1510068472
21751,7c,1510068480
21751,7fa,1510047491
21751,7eø,1510047475
21751,7eæ,1510047467
21751,7gh,1510047432
21751,7gg,1510068502
21751,8hi,1510047378
21751,8hh,1510068499
21751,7000ad,0
21751,7ge,1510047408
21751,7gf,1510047394
21751,7gc,1510047424
21751,7gd,1510047416
21751,8im,1510047351
21751,8in,1510047386
21751,7e,1510068510
21751,7ko,1510068537
21751,8kg,1510058159
21751,8kf,1510058167
21751,29e,1510119522
21751,7000ap,0
21751,7hk,1510120660
21751,7hi,1510120644
21751,7hh,1510120628
21751,7hg,1510120598
21751,29c,1510119506
21751,6kn,1510049362
21751,29d,1510119514
21751,6ko,1510049354
21751,7h,1510049303
21751,6kp,1510049346
21751,7i,1510068308
21751,29f,1510119530
21751,6he,1510060854
21751,6hf,1510060838
21751,6hg,1510060803
21751,7m,1510049338
21751,7n,1510060773
21751,7l,1510049311
21751,7k,1510049281
21751,7o,1510060757
21751,7p,1510060730
21751,7q,1510060714
21751,6hp,1510060846
21751,7r,1510060692
21751,7s,1510060676
21751,7æ,1510060811
21751,8bu,1510068332
21751,7z,1510060781
21751,7y,1510060765
21751,7x,1510060749
21751,6hæ,1510068812
21751,7v,1510060722
21751,7ø,1510068790
21751,7u,1510060706
21751,29q,1510122302
21751,15g,1510149764
21751,15h,1510149765
21751,29g,1510121152
21751,15i,1510149766
21751,6kø,1510053785
21751,40a,1510051944
21751,15k,1510149767
21751,6kæ,1510053807
21751,15l,1510149763
21751,29a,1510121160
21751,35,1510051871
21751,29h,1510121144
21751,6kz,1510049389
21751,20b,1510051898
21751,29i,1510121136
21751,6ky,1510049400
21751,6kx,1510049427
21751,6kr,1510049486
21751,29k,1510121128
21751,29o,1510122302
21751,6kv,1510049435
21751,6ks,1510049478
21751,7eu,1510068278
21751,29l,1510121101
21751,29n,1510121071
21751,6kt,1510049451
21751,6ku,1510049443
21751,29m,1510121098
21751,7g,1510068286
21751,7000an,0
21751,7aa,1510068774
21751,7ab,1510068758
21751,7ac,1510068723
21751,7ad,1510068707
21751,7ae,1510068685
21751,7an,1510068804
21751,7am,1510068782
21751,7al,1510068766
21751,7ak,1510068731
21751,7ai,1510068715
21751,7aq,1510062768
21751,7ah,1510068693
21751,7ag,1510068677
21751,7ar,1510062733
21751,7as,1510062717
21751,7at,1510062695
21751,7au,1510062679
21751,7av,1510062652
21751,21az,1510044492
21751,7ax,1510068367
21751,7bc,1510062776
21751,7bb,1510062741
21751,7ba,1510062725
21751,7aø,1510062709
21751,7aæ,1510062687
21751,7az,1510062660
21751,7ay,1510062644
21751,7bi,1510046703
21751,7bk,1510046673
21751,7bl,1510046657
21751,7bm,1510046630
21751,7bn,1510046614
21751,12ab,1510045170
21751,21h,1510056792
21751,21ap,1510056695
21751,21ao,1510056717
21751,21an,1510048536
21751,21am,1510056725
21751,21al,1510056733
21751,21ak,1510061869
21751,21ab,1510061826
21751,2by,1510061877
21751,2bz,1510061877
21751,2an,1510056962
21751,2bæ,1510061877
21751,2bø,1510061877
21751,2ao,1510056970
21751,2f,1510056806
21751,2cd,1510056814
21751,2am,1510056946
21751,2bx,1510061877
21751,7000bc,0
21751,2ad,1510056822
21751,2bv,1510061877
21751,2bt,1510061877
21751,2bu,1510061877
21751,2al,1510056938
21751,7000h,0
21751,2e,1510043615
21751,8ff,1510055745
21751,8fg,1510068448
21751,8ge,1510068464
21751,7bo,1510046592
21751,8gf,1510058442
21751,7bp,1510046606
21751,7cg,1510068405
21751,7cx,1510055753
21751,7cy,1510068421
21751,7bq,1510046622
21751,7d,1510068456
21751,7cf,1510055788
21751,7dt,1510058469
21751,7hb,1510087590
21751,7hd,1510087612
21751,7cv,1510055761
21751,7cø,1510054226
21751,7gk,1510054234
21751,7br,1510046649
21751,7hc,1510087604
21751,7ce,1510055826
21751,7ha,1510087922
21751,7cu,1510055796
21751,7gq,1510058477
21751,7da,1510054242
21751,7gl,1510054269
21751,7bs,1510046665
21751,7gm,1510054277
21751,7cd,1510055850
21751,7ct,1510055818
21751,7db,1510054250
21751,8nk,1510067336
21751,8nl,1510067301
21751,8nm,1510067271
21751,8kl,1510058116
21751,8nn,1510058051
21751,8kk,1510058124
21751,8mv,1510067379
21751,8mu,1510067360
21751,8mt,1510067344
21751,8ms,1510067328
21751,8mr,1510067298
21751,8ki,1510058132
21751,8mq,1510058086
21751,8my,1510048757
21751,8kh,1510058140
